time,vehicle_id,speed,edge,x,y
107.0,24,11.147799793283225,B1B0,198.4,71.85404332731262
107.0,25,11.210086892144881,B1B2,201.6,354.77097466498697
107.0,26,11.964329336571687,B1C1,254.77443692246692,198.4
107.0,27,12.158161663701355,B1B2,201.6,291.40254536114594
107.0,28,12.935369225705488,C0B0,344.9527396622465,1.6
107.0,29,11.820645713876717,B2B1,198.4,274.73381272122856
107.0,3,14.937852333965033,A1A0,-1.6,45.863852973186596
107.0,30,0.0,C1B1,215.70213605350162,201.6
107.0,31,0.0,C1B1,223.20313708398666,201.6
107.0,32,13.638010246980818,B0C0,269.4721493919239,-1.6
107.0,33,16.230871339216687,A1B1,126.51673210270486,198.4
107.0,34,13.05851985141722,A0A1,1.6,188.4641457646321
107.0,35,12.979321081574627,A1B1,86.05016746863576,198.4
107.0,36,7.525698216640762,:B2_9,199.6471291687409,397.8118819479015
107.0,37,12.59288844621731,B1B0,198.4,168.11312675100135
107.0,38,8.154283323719865,C2B2,215.57176049625664,401.6
107.0,39,11.979527494250997,B2A2,125.69264499210932,401.6
107.0,4,13.296096099844583,A0A1,1.6,78.28540832416844
107.0,40,0.0,B1C1,391.7989265782219,198.4
107.0,41,12.699235445827298,A2A1,-1.6,341.52684282038035
107.0,42,14.220838171681004,C0C1,401.6,93.64283011737807
107.0,43,12.812463081284678,C1B1,348.0721578284934,201.6
107.0,44,9.05527129322526,A0B0,23.407183188060394,-1.6
107.0,45,6.555916752347686,A0B0,4.212057442985036,-1.6
107.0,46,12.935626848906338,C1B1,261.21407065467235,201.6
107.0,47,11.858940969213545,A0B0,148.1436390708202,-1.6
107.0,48,11.838280025373384,C2C1,398.4,276.29514152645424
107.0,49,11.15530107925194,C2C1,398.4,302.6542692185695
107.0,50,11.382266741166138,A0A1,1.6,42.0792895771496
107.0,51,16.055154224058896,B2C2,276.5558112315547,398.4
107.0,52,13.172974353655285,A2B2,35.106562361748054,398.4
107.0,53,14.937852333965033,A1A0,-1.6,187.70000000000002
108.0,12,8.255632359640849,B1B0,198.4,12.25721525409088
108.0,14,10.986628628574211,B1B2,201.6,345.60813391638953
108.0,15,12.223711030317144,C0B0,217.9045555014753,1.6
108.0,17,4.5983497320053335,C1B1,231.53074088370352,201.6
108.0,19,15.964643648484678,B1C1,352.88113168427986,198.4
108.0,20,0.0,C1B1,208.20110120969375,201.6
108.0,21,10.717500418386479,A1A2,1.6,388.73213219315835
108.0,22,12.419440168003552,B0B1,201.6,184.15571110391173
108.0,23,11.404442698830977,B0B1,201.6,138.77447217244648
108.0,24,10.812683626568646,B1B0,198.4,61.04135970074395
108.0,25,11.542307093548715,B1B2,201.6,366.31328175853565
108.0,26,11.450536310986797,B1C1,266.22497323345374,198.4
108.0,27,11.886128797260643,B1B2,201.6,303.2886741584066
108.0,28,14.58487459390655,C0B0,330.3678650683399,1.6
108.0,29,12.477364271274553,B2B1,198.4,262.25644844995395
108.0,3,14.724942005089737,A1A0,-1.6,31.138910968096866
108.0,30,0.0,C1B1,215.70213605350162,201.6
108.0,31,0.0,C1B1,223.20313708398666,201.6
108.0,32,13.197558274142326,B0C0,282.66970766606624,-1.6
108.0,33,15.407655953294457,A1B1,141.92438805599932,198.4
108.0,34,12.597618918536352,:A1_7,1.6,201.06176468316843
108.0,35,13.671879047678404,A1B1,99.72204651631417,198.4
108.0,36,7.487601992263831,B2B1,198.4,390.55738982066595
108.0,37,14.171803284175601,B1B0,198.4,153.94132346682574
108.0,38,7.958140855491053,C2B2,207.6136196407656,401.6
108.0,39,11.856701617976851,B2A2,113.83594337413247,401.6
108.0,4,13.5583998883389,A0A1,1.6,91.84380821250734
108.0,40,0.0,B1C1,391.7989265782219,198.4
108.0,41,12.664103546699561,A2A1,-1.6,328.8627392736808
108.0,42,14.396950924624305,C0C1,401.6,108.03978104200237
108.0,43,14.20705378555377,C1B1,333.8651040429396,201.6
108.0,44,10.87711300971222,A0B0,34.28429619777261,-1.6
108.0,45,8.269478715684228,A0B0,12.481536158669265,-1.6
108.0,46,11.183148216937235,C1B1,250.03092243773514,201.6
108.0,47,11.730851545363366,A0B0,159.87449061618358,-1.6
108.0,48,11.11784956645424,C2C1,398.4,265.17729196000005
108.0,49,11.192101376881027,C2C1,398.4,291.4621678416884
108.0,50,10.957151175792575,A0A1,1.6,53.03644075294218
108.0,51,15.63662585363938,B2C2,292.19243708519406,398.4
108.0,52,13.662123504443137,A2B2,48.76868586619119,398.4
108.0,53,14.808022543361867,A1A0,-1.6,172.89197745663813
109.0,12,3.8914003862432924,B1B0,198.4,8.365814867847575
109.0,14,11.405436432123155,B1B2,201.6,357.0135703485127
109.0,17,0.5528525496623953,C1B1,230.97788833404113,201.6
109.0,19,14.52352043787371,B1C1,367.4046521221536,198.4
109.0,20,0.0,C1B1,208.20110120969375,201.6
109.0,21,7.7697581102457605,A1A2,1.6,396.5018903034041
109.0,22,13.242234329833648,:B1_9,201.6,197.39794543374538
109.0,23,12.27845104846289,B0B1,201.6,151.05292322090938
109.0,24,10.955129417499297,B1B0,198.4,50.086230283244646
109.0,25,11.274613602338485,B1B2,201.6,377.58789536087414
109.0,26,11.693866527650686,B1C1,277.91883976110444,198.4
109.0,27,12.97027733930812,B1B2,201.6,316.2589514977147
109.0,28,14.632753813839933,C0B0,315.73511125449994,1.6
109.0,29,12.885673008114816,B2B1,198.4,249.37077544183916
109.0,3,14.193248185831376,A1A0,-1.6,16.945662782265487
109.0,30,0.0,C1B1,215.70213605350162,201.6
109.0,31,0.0,C1B1,223.20313708398666,201.6
109.0,32,13.597170503203639,B0C0,296.2668781692699,-1.6
109.0,33,15.134204393164115,A1B1,157.05859244916343,198.4
109.0,34,12.813775446890974,A1A2,1.6,213.8755401300594
109.0,35,12.977725548401096,A1B1,112.69977206471529,198.4
109.0,36,10.076487871361337,B2B1,198.4,380.48090194930455
109.0,37,16.351525246975193,B1B0,198.4,137.58979821985054
109.0,38,7.480731489291612,:B2_9,200.63045297852446,399.41827178711463
109.0,39,11.281849175375156,B2A2,102.55409419875731,401.6
109.0,4,13.646286767885469,A0A1,1.6,105.49009498039284
109.0,40,0.0,B1C1,391.7989265782219,198.4
109.0,41,12.225989964472182,A2A1,-1.6,316.63674930920865
109.0,42,14.639159345342392,C0C1,401.6,122.6789403873448
109.0,43,13.510008181041675,C1B1,320.35509586189795,201.6
109.0,44,12.25734466822122,A0B0,46.54164086599384,-1.6
109.0,45,10.334887148028201,A0B0,22.816423306697466,-1.6
109.0,46,7.445476546821367,C1B1,242.58544589091377,201.6
109.0,47,12.446872004160358,A0B0,172.32136262034393,-1.6
109.0,48,11.096362135668457,C2C1,398.4,254.08092982433155
109.0,49,11.382714016786913,C2C1,398.4,280.0794538249015
109.0,50,10.673881671521126,A0A1,1.6,63.710322424463314
109.0,51,15.285683768980489,B2C2,307.47812085417456,398.4
109.0,52,13.552082772412382,A2B2,62.32076863860358,398.4
109.0,53,15.025204019497606,A1A0,-1.6,157.86677343714052
109.0,54,13.89,B1A1,187.70000000000002,201.6
110.0,12,0.09002426134356392,B1B0,198.4,8.275790606504017
110.0,14,11.495229004814933,B1B2,201.6,368.5087993533276
110.0,17,0.1664786064495874,C1B1,230.81140972759152,201.6
110.0,19,10.02352043787371,B1C1,377.4281725600273,198.4
110.0,20,0.0,C1B1,208.20110120969375,201.6
110.0,21,3.5085861089487747,A2B2,3.830476412352847,398.4
110.0,22,12.661399785593153,B1B2,201.6,210.0593452193385
110.0,23,11.570115095583029,B0B1,201.6,162.6230383164924
110.0,24,10.898420589092888,B1B0,198.4,39.18780969415175
110.0,25,9.033298218240922,B1B2,201.6,386.6211935791151
110.0,26,12.103166731039243,B1C1,290.02200649214365,198.4
110.0,27,12.054642846453532,B1B2,201.6,328.3135943441682
110.0,28,14.861175302686586,C0B0,300.87393595181334,1.6
110.0,29,11.72315890260578,B2B1,198.4,237.64761653923338
110.0,30,0.0,C1B1,215.70213605350162,201.6
110.0,31,0.0,C1B1,223.20313708398666,201.6
110.0,32,13.927658928277785,B0C0,310.19453709754765,-1.6
110.0,33,14.453305189576616,A1B1,171.51189763874004,198.4
110.0,34,13.243717768016392,A1A2,1.6,227.11925789807577
110.0,35,13.243986140551598,A1B1,125.94375820526687,198.4
110.0,36,12.308670745635776,B2B1,198.4,368.1722312036688
110.0,37,15.74852877747658,B1B0,198.4,121.84126944237397
110.0,38,8.61517908862941,B2B1,198.4,391.3177090628446
110.0,39,11.969115748871317,B2A2,90.58497844988597,401.6
110.0,4,14.073451500876255,A0A1,1.6,119.56354648126909
110.0,40,0.0,B1C1,391.7989265782219,198.4
110.0,41,12.594291811979428,A2A1,-1.6,304.0424574972292
110.0,42,14.262127404096152,C0C1,401.6,136.94106779144093
110.0,43,13.632072467023143,C1B1,306.7230233948748,201.6
110.0,44,13.957375712091688,A0B0,60.499016578085545,-1.6
110.0,45,12.260521794676743,A0B0,35.076945101374214,-1.6
110.0,46,4.008105371266065,C1B1,238.57734051964772,201.6
110.0,47,11.756338417405896,A0B0,184.07770103774982,-1.6
110.0,48,11.811255153843375,C2C1,398.4,242.26967467048817
110.0,49,10.83775625494788,C2C1,398.4,269.24169756995366
110.0,50,10.618631954853669,A0A1,1.6,74.32895437931698
110.0,51,15.26964401469315,B2C2,322.74776486886776,398.4
110.0,52,13.907755423289768,A2B2,76.22852406189335,398.4
110.0,53,14.399075034928964,A1A0,-1.6,143.46769840221157
110.0,54,13.151489527549737,B1A1,174.54851047245026,201.6
111.0,12,0.03768988840261479,B1B0,198.4,8.238100718101407
111.0,14,8.981767039586162,B1B2,201.6,377.4905663929138
111.0,17,0.07794875256207742,C1B1,230.73346097502946,201.6
111.0,19,5.52352043787371,B1C1,382.951692997901,198.4
111.0,20,0.0,C1B1,208.20110120969375,201.6
111.0,21,6.04258788380187,A2B2,9.873064296154718,398.4
111.0,22,12.604285987001843,B1B2,201.6,222.66363120634037
111.0,23,12.280668301457776,B0B1,201.6,174.90370661795018
111.0,24,10.492313624384582,B1B0,198.4,28.69549606976716
111.0,25,4.5332982182409225,B1B2,201.6,391.154491797356
111.0,26,11.552819768932828,B1C1,301.5748262610765,198.4
111.0,27,12.147103121475846,B1B2,201.6,340.4606974656441
111.0,28,15.179235671870828,C0B0,285.69470027994254,1.6
111.0,29,11.912708219467447,B2B1,198.4,225.73490831976594
111.0,30,0.0,C1B1,215.70213605350162,201.6
111.0,31,0.0,C1B1,223.20313708398666,201.6
111.0,32,13.627648342981816,B0C0,323.8221854405295,-1.6
111.0,33,9.984990108875865,A1B1,181.49688774761592,198.4
111.0,34,13.51323779977032,A1A2,1.6,240.6324956978461
111.0,35,13.524581296240532,A1B1,139.4683395015074,198.4
111.0,36,12.946400802389114,B2B1,198.4,355.22583040127967
111.0,37,15.635539647814998,B1B0,198.4,106.20572979455898
111.0,38,10.583015655457602,B2B1,198.4,380.734693407387
111.0,39,11.997485479279622,B2A2,78.58749297060636,401.6
111.0,4,13.907303920994893,A0A1,1.6,133.47085040226398
111.0,40,0.0,B1C1,391.7989265782219,198.4
111.0,41,12.135431399017625,A2A1,-1.6,291.9070260982116
111.0,42,14.598450739723246,C0C1,401.6,151.53951853116416
111.0,43,13.75080979824216,C1B1,292.9722135966326,201.6
111.0,44,13.455832264506842,A0B0,73.95484884259238,-1.6
111.0,45,13.727548162483572,A0B0,48.804493263857786,-1.6
111.0,46,0.26081646398873704,C1B1,238.316524055659,201.6
111.0,47,11.805480691806114,:B0_6,195.88318172955593,-1.6
111.0,48,10.968305352206514,C2C1,398.4,231.30136931828164
111.0,49,10.657921817018787,C2C1,398.4,258.58377575293486
111.0,50,11.18754464768736,A0A1,1.6,85.51649902700434
111.0,51,15.523640062839076,B2C2,338.2714049317068,398.4
111.0,52,13.062193283088549,A2B2,89.2907173449819,398.4
111.0,53,14.245275197264265,A1A0,-1.6,129.2224232049473
111.0,54,13.398231541042358,B1A1,161.1502789314079,201.6
111.0,55,13.83444,C1C2,401.6,212.29999999999998
112.0,12,0.03062116781794673,B1B0,198.4,8.207479550283466
112.0,14,5.04353144426441,B1B2,201.6,382.53409783717825
112.0,17,0.024408106620307596,C1B1,230.70905286840915,201.6
112.0,19,1.0235204378737102,B1C1,383.9752134357747,198.4
112.0,20,0.0,C1B1,208.20110120969375,201.6
112.0,21,7.407095589333884,A2B2,17.280159885488608,398.4
112.0,22,12.904265539139509,B1B2,201.6,235.56789674547986
112.0,23,11.333244391547701,B0B1,201.6,186.2369510094979
112.0,24,7.908296674984838,B1B0,198.4,20.787199394782334
112.0,25,0.5541089844535332,B1B2,201.6,391.70860078180954
112.0,26,11.66237663243636,B1C1,313.23720289351286,198.4
112.0,27,12.782971941837639,B1B2,201.6,353.2436694074817
112.0,28,15.41701231313911,C0B0,270.2776879668034,1.6
112.0,29,12.51431486245782,B2B1,198.4,213.22059345730813
112.0,30,0.0,C1B1,215.70213605350162,201.6
112.0,31,0.0,C1B1,223.20313708398666,201.6
112.0,32,13.35298612555384,B0C0,337.17517156608335,-1.6
112.0,33,6.920609582787216,A1B1,188.41749733040314,198.4
112.0,34,13.36183377441124,A1A2,1.6,253.99432947225733
112.0,35,13.977940016460225,A1B1,153.4462795179676,198.4
112.0,36,13.05963972554761,B2B1,198.4,342.1661906757321
112.0,37,15.171953628951863,B1B0,198.4,91.03377616560711
112.0,38,12.08002007234525,B2B1,198.4,368.65467333504176
112.0,39,11.584439835078284,B2A2,67.00305313552808,401.6
112.0,4,14.26853366319687,A0A1,1.6,147.73938406546085
112.0,40,0.0,B1C1,391.7989265782219,198.4
112.0,41,12.96410991990292,A2A1,-1.6,278.9429161783087
112.0,42,14.17960722571666,C0C1,401.6,165.71912575688083
112.0,43,14.289740495958002,C1B1,278.68247310067466,201.6
112.0,44,13.59350159902091,A0B0,87.5483504416133,-1.6
112.0,45,14.348384256240518,A0B0,63.152877520098315,-1.6
112.0,46,0.05016483915241642,C1B1,238.26635921650657,201.6
112.0,47,12.225793501214756,B0C0,208.10897523077065,-1.6
112.0,48,11.269906161671676,C2C1,398.4,220.03146315660996
112.0,49,11.41740797844729,C2C1,398.4,247.16636777448755
112.0,50,10.882194706228807,A0A1,1.6,96.39869373323315
112.0,51,15.74246697769715,B2C2,354.013871909404,398.4
112.0,52,14.098044014465108,A2B2,103.388761359447,398.4
112.0,53,13.941554307441685,A1A0,-1.6,115.28086889750561
112.0,54,13.444540681017706,B1A1,147.7057382503902,201.6
112.0,55,13.82255629805714,C1C2,401.6,226.12255629805713
113.0,12,0.005669907604810919,B1B0,198.4,8.201809642678654
113.0,14,1.620507158567794,B1B2,201.6,384.154604995746
113.0,17,0.003030980873546047,C1B1,230.7060218875356,201.6
113.0,19,0.21826104685106854,B1C1,384.1934744826258,198.4
113.0,20,0.0,C1B1,208.20110120969375,201.6
113.0,21,9.47346931307923,A2B2,26.753629198567836,398.4
113.0,22,12.836573009729385,B1B2,201.6,248.40446975520925
113.0,23,6.8332443915477015,:B1_10,201.56184478239717,193.06708652321976
113.0,24,3.7909366571657404,B1B0,198.4,16.996262737616604
113.0,25,0.07074413050701772,B1B2,201.6,391.77934491231656
113.0,26,11.971199960016826,B1C1,325.2084028535297,198.4
113.0,27,11.794936093225642,B1B2,201.6,365.0386055007074
113.0,28,14.795194550943977,C0B0,255.48249341585944,1.6
113.0,29,12.370840599644714,:B1_1,198.4,200.84975285766342
113.0,30,0.0,C1B1,215.70213605350162,201.6
113.0,31,0.0,C1B1,223.20313708398666,201.6
113.0,32,13.436353838954934,B0C0,350.61152540503826,-1.6
113.0,33,2.7120418788761063,A1B1,191.12953920927924,198.4
113.0,34,13.773277566089416,A1A2,1.6,267.7676070383468
113.0,35,13.893756664438726,A1B1,167.34003618240635,198.4
113.0,36,12.680776239249251,B2B1,198.4,329.4854144364828
113.0,37,15.39460902756005,B1B0,198.4,75.63916713804704
113.0,38,14.018372549130635,B2B1,198.4,354.6363007859111
113.0,39,11.626446601222469,B2A2,55.37660653430561,401.6
113.0,4,13.084121903708585,A0A1,1.6,160.82350596916945
113.0,40,0.0,B1C1,391.7989265782219,198.4
113.0,41,12.991907270632737,A2A1,-1.6,265.95100890767594
113.0,42,14.432370347198646,C0C1,401.6,180.15149610407948
113.0,43,13.228285150687778,C1B1,265.4541879499868,201.6
113.0,44,13.511039680759074,A0B0,101.05939012237238,-1.6
113.0,45,13.299741795287698,A0B0,76.45261931538602,-1.6
113.0,46,0.0366983591191358,C1B1,238.22966085738744,201.6
113.0,47,12.099444360208398,B0C0,220.20841959097908,-1.6
113.0,48,9.535335663502156,C2C1,398.4,210.4961274931078
113.0,49,11.057990008434416,C2C1,398.4,236.10837776605314
113.0,50,10.8926408772024,A0A1,1.6,107.29133461043556
113.0,51,16.040102945237706,B2C2,370.05397485464164,398.4
113.0,52,13.676595235824628,A2B2,117.06535659527164,398.4
113.0,53,14.403623483835245,A1A0,-1.6,100.87724541367037
113.0,54,12.707003982368068,B1A1,134.99873426802213,201.6
113.0,55,13.3970189223006,C1C2,401.6,239.51957522035772
113.0,56,6.58069009800746,B1B2,201.6,212.29999999999998
114.0,12,0.0005128396409004271,B1B0,198.4,8.201296803037764
114.0,14,0.06481861273026887,B1B2,201.6,384.2194236084763
114.0,17,0.0016511473463292291,C1B1,230.70437074018926,201.6
114.0,19,0.08967486079296622,B1C1,384.28314934341876,198.4
114.0,20,0.0,C1B1,208.20110120969375,201.6
114.0,21,11.16491199027162,A2B2,37.91854118883946,398.4
114.0,22,13.337066273299046,B1B2,201.6,261.74153602850834
114.0,23,3.2051578246531114,:B1_10,201.1092334730345,196.23536568875855
114.0,24,0.7598160197075375,B1B0,198.4,16.236446717909075
114.0,25,0.014590788037974603,B1B2,201.6,391.7939357003545
114.0,26,12.103052016289153,B1C1,337.3114548698188,198.4
114.0,27,7.565381418011103,B1B2,201.6,372.6039869187184
114.0,28,15.692767771091729,C0B0,239.7897256447677,1.6
114.0,29,12.165764952498273,B1B0,198.4,188.68398790516517
114.0,30,0.0,C1B1,215.70213605350162,201.6
114.0,31,0.0,C1B1,223.20313708398666,201.6
114.0,32,13.95057876657124,B0C0,364.56210417160946,-1.6
114.0,33,0.49002192280890083,A1B1,191.61956113208814,198.4
114.0,34,13.304101679307529,A1A2,1.6,281.0717087176543
114.0,35,9.393756664438726,A1B1,176.7337928468451,198.4
114.0,36,12.595552602961986,B2B1,198.4,316.88986183352085
114.0,37,16.174367819697775,B1B0,198.4,59.464799318349264
114.0,38,12.905302883908744,B2B1,198.4,341.73099790200234
114.0,39,11.614567559035695,B2A2,43.76203897526992,401.6
114.0,4,14.244785004273437,A0A1,1.6,175.06829097344288
114.0,40,0.0,B1C1,391.7989265782219,198.4
114.0,41,12.065306701215968,A2A1,-1.6,253.88570220645994
114.0,42,14.793085260358254,:C1_3,401.6,194.94458136443774
114.0,43,11.015705660713868,C1B1,254.43848228927297,201.6
114.0,44,13.985241229952896,A0B0,115.04463135232527,-1.6
114.0,45,14.236819399004649,A0B0,90.68943871439066,-1.6
114.0,46,0.016785301619221912,C1B1,238.21287555576822,201.6
114.0,47,12.399515593160576,B0C0,232.60793518413965,-1.6
114.0,48,5.241441912489064,:C1_0,398.1248479236736,205.27393546571525
114.0,49,10.54076221867478,C2C1,398.4,225.56761554737835
114.0,50,11.09690005729372,A0A1,1.6,118.38823466772926
114.0,51,13.41028651929185,B2C2,383.4642613739335,398.4
114.0,52,13.274531071259684,A2B2,130.33988766653133,398.4
114.0,53,15.035088094340162,A1A0,-1.6,85.8421573193302
114.0,54,13.64666422512676,B1A1,121.35207004289538,201.6
114.0,55,13.035294397844524,C1C2,401.6,252.55486961820225
114.0,56,8.819590068644164,B1B2,201.6,221.11959006864416
115.0,12,0.00023222109000156074,B1B0,198.4,8.201064581947776
115.0,14,0.057420618911173255,B1B2,201.6,384.27684422738747
115.0,17,0.00020366178711545994,C1B1,230.70416707840215,201.6
115.0,19,0.007396417239861058,B1C1,384.29054576065863,198.4
115.0,20,0.0,C1B1,208.20110120969375,201.6
115.0,21,12.964812513798213,A2B2,50.88335370263767,398.4
115.0,22,12.75675845311582,B1B2,201.6,274.49829448162416
115.0,23,4.630821747240521,:B1_20,198.53962150762885,199.9162270954227
115.0,24,0.3433237565801429,B1B0,198.4,15.893122961328942
115.0,25,0.004252002220398089,B1B2,201.6,391.7981877025749
115.0,26,12.360734280489565,B1C1,349.67218915030844,198.4
115.0,27,3.0653814180111034,B1B2,201.6,375.6693683367296
115.0,28,15.463706738213494,C0B0,224.32601890655422,1.6
115.0,29,11.912864261517086,B1B0,198.4,176.77112364364808
115.0,30,0.0,C1B1,215.70213605350162,201.6
115.0,31,0.0,C1B1,223.20313708398666,201.6
115.0,32,12.69947461448505,B0C0,377.26157878609456,-1.6
115.0,33,0.1230079434176559,A1B1,191.7425690755058,198.4
115.0,34,13.770938538337248,A1A2,1.6,294.84264725599155
115.0,35,4.893756664438726,A1B1,181.62754951128383,198.4
115.0,36,12.839557334075078,B2B1,198.4,304.05030449944576
115.0,37,15.649761463116807,B1B0,198.4,43.81503785523245
115.0,38,13.615551587511844,B2B1,198.4,328.1154463144905
115.0,39,12.480540485433503,B2A2,31.281498489836423,401.6
115.0,4,13.55955864028205,A0A1,1.6,188.62784961372495
115.0,40,0.0,B1C1,391.7989265782219,198.4
115.0,41,12.579172639346734,A2A1,-1.6,241.30652956711322
115.0,42,15.073932041059795,C1C2,401.6,210.01851340549752
115.0,43,6.515705660713868,C1B1,247.9227766285591,201.6
115.0,44,13.546987813273097,A0B0,128.59161916559836,-1.6
115.0,45,14.106088167357289,A0B0,104.79552688174796,-1.6
115.0,46,0.0064846269115887015,C1B1,238.20639092885662,201.6
115.0,47,12.372726009196302,B0C0,244.98066119333595,-1.6
115.0,48,4.464435016113385,:C1_0,395.3750113842561,202.02500683055365
115.0,49,8.521492863454167,C2C1,398.4,217.04612268392418
115.0,50,11.334544227099292,A0A1,1.6,129.72277889482856
115.0,51,8.91028651929185,B2C2,392.3745478932253,398.4
115.0,52,13.908992875622628,A2B2,144.24888054215393,398.4
115.0,53,14.413753417336839,A1A0,-1.6,71.42840390199335
115.0,54,13.717280282176242,B1A1,107.63478976071913,201.6
115.0,55,12.709574414527566,C1C2,401.6,265.26444403272984
115.0,56,10.498329720146273,B1B2,201.6,231.61791978879043
116.0,12,0.0,B1B0,198.4,8.201064581947776
116.0,14,0.010322204228189719,B1B2,201.6,384.2871664316157
116.0,17,0.0,C1B1,230.70416707840215,201.6
116.0,19,0.006156518089375111,B1C1,384.296702278748,198.4
116.0,20,0.0,C1B1,208.20110120969375,201.6
116.0,21,12.894251104142212,A2B2,63.77760480677989,398.4
116.0,22,12.270379433036782,B1B2,201.6,286.7686739146609
116.0,23,7.038965017644874,B1A1,191.85486000941592,201.6
116.0,24,0.16376673721179053,B1B0,198.4,15.72935622411714
116.0,25,0.00044673531917056966,B1B2,201.6,391.79863443789407
116.0,26,12.197557934524673,B1C1,361.8697470848331,198.4
116.0,27,0.7397424824485269,B1B2,201.6,376.40911081917807
116.0,28,15.217726974250233,C0B0,209.10829193230398,1.6
116.0,29,12.756661425648042,B1B0,198.4,164.01446221800003
116.0,30,0.0,C1B1,215.70213605350162,201.6
116.0,31,0.0,C1B1,223.20313708398666,201.6
116.0,32,11.804610272473266,B0C0,389.06618905856783,-1.6
116.0,33,0.0394815083302571,A1B1,191.78205058383605,198.4
116.0,34,13.248869350385974,A1A2,1.6,308.0915166063775
116.0,35,2.5183409955905565,A1B1,184.1458905068744,198.4
116.0,36,13.23225177672445,B2B1,198.4,290.8180527227213
116.0,37,11.149761463116807,B1B0,198.4,32.66527639211563
116.0,38,13.383092114461014,B2B1,198.4,314.7323542000295
116.0,39,11.584455494219638,B2A2,19.697042995616783,401.6
116.0,40,0.0,B1C1,391.7989265782219,198.4
116.0,41,12.49614963893132,A2A1,-1.6,228.8103799281819
116.0,42,14.22835337211805,C1C2,401.6,224.24686677761557
116.0,43,2.0781450753295796,C1B1,245.8446315532295,201.6
116.0,44,14.05431014234631,A0B0,142.64592930794467,-1.6
116.0,45,14.191718765976542,A0B0,118.9872456477245,-1.6
116.0,46,0.0009063889302874769,C1B1,238.20548453992635,201.6
116.0,47,12.236911935002244,B0C0,257.2175731283382,-1.6
116.0,48,5.08811611442925,C1B1,390.3321344500761,201.6
116.0,49,6.082472754288716,C2C1,398.4,210.96364992963547
116.0,50,11.585922276870594,A0A1,1.6,141.30870117169914
116.0,51,4.41028651929185,B2C2,396.78483441251717,398.4
116.0,52,12.963727056467018,A2B2,157.21260759862093,398.4
116.0,53,14.40347846508258,A1A0,-1.6,57.02492543691076
116.0,54,13.5114971539035,B1A1,94.12329260681561,201.6
116.0,55,12.742452445177884,C1C2,401.6,278.00689647790773
116.0,56,11.74688338976829,B1B2,201.6,243.36480317855873
117.0,12,0.0,B1B0,198.4,8.201064581947776
117.0,14,0.007404783056406584,B1B2,201.6,384.2945712146721
117.0,17,0.0,C1B1,230.70416707840215,201.6
117.0,19,0.0011768087208147199,B1C1,384.2978790874688,198.4
117.0,20,0.0,C1B1,208.20110120969375,201.6
117.0,21,13.956610824680583,A2B2,77.73421563146049,398.4
117.0,22,13.515639306931757,B1B2,201.6,300.2843132215927
117.0,23,8.356123670626618,B1A1,183.4987363387893,201.6
117.0,24,0.02568939242493219,B1B0,198.4,15.703666831692203
117.0,25,0.0002955231350026645,B1B2,201.6,391.7989299610291
117.0,26,8.402440814318906,B1C1,370.27218789915196,198.4
117.0,27,0.34389921892089026,B1B2,201.6,376.753010038099
117.0,29,12.839551228169137,B1B0,198.4,151.1749109898309
117.0,30,0.0,C1B1,215.70213605350162,201.6
117.0,31,0.0,C1B1,223.20313708398666,201.6
117.0,32,7.3046102724732656,B0C0,396.3707993310411,-1.6
117.0,33,0.012718011048305895,A1B1,191.79476859488435,198.4
117.0,34,13.088208045643874,A1A2,1.6,321.1797246520214
117.0,35,0.0770117703220177,A1B1,184.22290227719643,198.4
117.0,36,13.252506139797486,B2B1,198.4,277.5655465829238
117.0,37,6.649761463116807,B1B0,198.4,26.01551492899881
117.0,38,13.068500060830615,B2B1,198.4,301.66385413919886
117.0,39,9.467365123364143,B2A2,10.229677872252637,401.6
117.0,40,0.0,B1C1,391.7989265782219,198.4
117.0,41,11.872773488642036,A2A1,-1.6,216.93760643953988
117.0,42,14.575393479335668,C1C2,401.6,238.82226025695124
117.0,43,0.13006363306400992,C1B1,245.7145679201655,201.6
117.0,44,13.358182526733378,A0B0,156.00411183467804,-1.6
117.0,45,14.524551330239904,A0B0,133.5117969779644,-1.6
117.0,46,0.0002731946249742731,C1B1,238.20521134530136,201.6
117.0,47,11.592344777464568,B0C0,268.80991790580276,-1.6
117.0,48,7.6446005713251015,C1B1,382.687533878751,201.6
117.0,49,7.835309555190866,:C1_1,398.4,203.1283403744446
117.0,50,10.849211648701935,A0A1,1.6,152.15791282040107
117.0,51,4.0793381688762835,C2C1,398.4,395.31582741860655
117.0,52,13.106362786864905,A2B2,170.31897038548584,398.4
117.0,53,14.845421370391259,A1A0,-1.6,42.17950406651951
117.0,54,13.599235680679003,B1A1,80.52405692613662,201.6
117.0,55,13.538737971981579,C1C2,401.6,291.5456344498893
117.0,56,11.567521399650822,B1B2,201.6,254.93232457820955
117.0,57,14.057065725658624,C1C2,401.6,212.29999999999998
117.0,58,13.89,B0A0,187.70000000000002,1.6
118.0,12,0.0,B1B0,198.4,8.201064581947776
118.0,14,0.002507688478031613,B1B2,201.6,384.2970789031501
118.0,17,0.0,C1B1,230.70416707840215,201.6
118.0,19,0.0,B1C1,384.2978790874688,198.4
118.0,20,0.0,C1B1,208.20110120969375,201.6
118.0,21,13.588409392419898,A2B2,91.32262502388039,398.4
118.0,22,12.537900024443864,B1B2,201.6,312.82221324603654
